,,,,,,,,"* this is necessary because often, the values of some cells are extremely similar",,,,,,,,,,,,,,,,,,,,,,,,
P(Xi|Zj) from Matt,,,,,,,,"Rounded to 3 significant figures, in scientific notation",,,,,,,,,cells containing max value of each row are marked with 1,,,,,,,,,normalises each row to sum to 1,,,,,,
888163592.8,888163590.2,1.62036E+11,516965864.9,8152421699,888163591.7,16750765284,,888000000,888000000,1.62E+11,517000000,8150000000,888000000,16800000000,1.62E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
1.163006567,18.26281061,0.024716937,7.86329E-05,0.005006294,0.120806321,0.024716937,,1.16,18.3,0.0247,0.0000786,0.00501,0.121,0.0247,18.3,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
36606577.14,213383.5815,2335772.817,7452.142464,234268.6448,1853924.816,241464.858,,36600000,213000,2340000,7450,234000,1850000,241000,36600000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
560556.4983,4436059.311,17831.4383,5589022.097,87591981.16,510582.8502,17831.4383,,561000,4440000,17800,5590000,87600000,511000,17800,87600000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
1400968704,8166393.667,89392258.76,285200.6166,8965685.002,70951475.1,9241090.962,,1400000000,8170000,89400000,285000,8970000,71000000,9240000,1400000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
13515837763,1472479649,857073764.9,2.68638E+11,1472479653,1472479645,857073764.9,,13500000000,1470000000,857000000,2.69E+11,1470000000,1470000000,857000000,2.69E+11,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
29843491568,29843491531,54013158993,54013159214,29843491558,29843491531,54013158446,,29800000000,29800000000,54000000000,54000000000,29800000000,29800000000,54000000000,54000000000,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
375033.445,2939369.057,11967.05905,38.18018097,1798.40419,28302.2528,1237.116982,,375000,2940000,12000,38.2,1800,28300,1240,2940000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1.33267E+12,1.45187E+11,84507714951,1.33267E+12,1.45187E+11,1.45187E+11,84507714951,,1.33E+12,1.45E+11,84500000000,1.33E+12,1.45E+11,1.45E+11,84500000000,1.33E+12,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
10627613.91,61949.47679,678121.0811,2163.504457,68012.82444,538231.0686,70102.02763,,10600000,61900,678000,2160,68000,538000,70100,10600000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1255940082,7321006.624,80138350.3,255676.5791,8037555.103,63606561.09,8284450.97,,1260000000,7320000,80100000,256000,8040000,63600000,8280000,1260000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
0.011310133,0.272923569,0.000177646,0.000177646,0.011310133,0.272923569,0.000177646,,0.0113,0.273,0.000178,0.000178,0.0113,0.273,0.000178,0.273,,0,1,0,0,0,1,0,2,,0,0.5,0,0,0,0.5,0
5224226150,569152041.3,331281512.4,5224226174,569152041.3,569152040.7,331281512.4,,5220000000,569000000,331000000,5220000000,569000000,569000000,331000000,5220000000,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
90895534.18,10461920.69,120244030.6,365368.8987,11485888.41,90895533.94,197311824.3,,90900000,10500000,120000000,365000,11500000,90900000,197000000,197000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
30125920.49,175607.1539,1922258.557,6132.850129,192794.8231,1525714.665,198717.0526,,30100000,176000,1920000,6130,193000,1530000,199000,30100000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
139403090,812595.2476,8894957.505,28378.82608,892128.5602,7060011.289,919532.771,,139000000,813000,8890000,28400,892000,7060000,920000,139000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
76696012.47,447069.1083,4893777.978,15613.30383,490826.3022,3884237.529,505903.3978,,76700000,447000,4890000,15600,491000,3880000,506000,76700000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
4.78863E+11,52169619032,30365928638,9.51779E+12,52169619103,52169618982,30365928638,,4.79E+11,52200000000,30400000000,9.52E+12,52200000000,52200000000,30400000000,9.52E+12,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
1309.040105,10359.31179,41.64088352,13051.76924,204549.2584,1192.339107,41.64088352,,1310,10400,41.6,13100,205000,1190,41.6,205000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
396867996.4,2313385.204,25323140,80791.95261,2539809.369,20099213.96,2617826.683,,397000000,2310000,25300000,80800,2540000,20100000,2620000,397000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
194032555.9,1131036.131,12380725.13,39499.95768,1241737.071,9826697.775,1279880.481,,194000000,1130000,12400000,39500,1240000,9830000,1280000,194000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
357555.8567,2802386.388,11409.36124,36.40087971,1714.593618,26983.29012,1179.463934,,358000,2800000,11400,36.4,1710,27000,1180,2800000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1.72493E+13,1.72493E+13,1.67336E+14,1.72493E+13,1.72493E+13,1.72493E+13,1.67336E+14,,1.72E+13,1.72E+13,1.67E+14,1.72E+13,1.72E+13,1.72E+13,1.67E+14,1.67E+14,,0,0,1,0,0,0,1,2,,0,0,0.5,0,0,0,0.5
21067360086,2295178396,1335935067,21067360272,2295178396,2295178394,1335935067,,21100000000,2300000000,1340000000,21100000000,2300000000,2300000000,1340000000,21100000000,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
59999785.78,349745.0514,3828434.112,12214.3884,383976.5854,3038664.099,395771.495,,60000000,350000,3830000,12200,384000,3040000,396000,60000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
912995468.7,518368122.6,56291066.9,56291066.72,912995465.9,518368122.7,56291066.67,,913000000,518000000,56300000,56300000,913000000,518000000,56300000,913000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
304594590.5,2410461164,9689227.872,304594590.8,2410461164,277439963.1,9689227.872,,305000000,2410000000,9690000,305000000,2410000000,277000000,9690000,2410000000,,0,1,0,0,1,0,0,2,,0,0.5,0,0,0.5,0,0
590004556.2,334984745.8,36376944.99,36376945,590004556.5,334984745.8,36376944.94,,590000000,335000000,36400000,36400000,590000000,335000000,36400000,590000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
0.00711275,0.171636978,0.000111719,0.000111719,0.00711275,0.171636978,0.000111719,,0.00711,0.172,0.000112,0.000112,0.00711,0.172,0.000112,0.172,,0,1,0,0,0,1,0,2,,0,0.5,0,0,0,0.5,0
12884.74153,100985.6882,411.1432321,1.311727713,61.78641789,972.3591771,42.50269614,,12900,101000,411,1.31,61.8,972,42.5,101000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
3871167.097,3871167.041,706252926.1,2253257.418,35533302.91,3871167.058,73010209.45,,3870000,3870000,706000000,2250000,35500000,3870000,73000000,706000000,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
702819.8952,3722438.777,44659.13914,948.1150133,44659.13911,702819.8952,3722438.785,,703000,3720000,44700,948,44700,703000,3720000,3720000,,0,1,0,0,0,0,1,2,,0,0.5,0,0,0,0,0.5
7113564.93,56294407.5,226284.2274,70925717.04,1111558330,6479390.159,226284.2274,,7110000,56300000,226000,70900000,1110000000,6480000,226000,1110000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
16011.30917,125490.5326,510.9098533,1.630027108,76.77930034,1208.308555,52.81625617,,16000,125000,511,1.63,76.8,1210,52.8,125000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
16475.38507,130380.7656,524.0859987,164267.6341,2574426.663,15006.60615,524.0859987,,16500,130000,524,164000,2570000,15000,524,2570000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
33015.12471,258759.9513,1053.489901,3.361096064,158.3179831,2491.517538,108.9064776,,33000,259000,1050,3.36,158,2490,109,259000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
575227.0516,4508410.167,18355.09922,58.56083829,2758.395961,43410.05222,1897.492513,,575000,4510000,18400,58.6,2760,43400,1900,4510000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
443559520.1,2585554.994,28302407.67,90297.12664,2838617.966,22463886.68,2925814.018,,444000000,2590000,28300000,90300,2840000,22500000,2930000,444000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
429570.9448,3366813.174,13707.31313,43.73235675,2059.928781,32417.97668,1417.018983,,430000,3370000,13700,43.7,2060,32400,1420,3370000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
619668.9193,3612.115166,39539.50164,126.148398,3965.653419,31382.87368,4087.469501,,620000,3610,39500,126,3970,31400,4090,620000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
665810591.6,665810589.5,1.2147E+11,387542735.4,6111451490,665810590.7,12557187697,,666000000,666000000,1.21E+11,388000000,6110000000,666000000,12600000000,1.21E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
1669466140,192152700.4,2208506055,6710681.779,210959778.8,1669466135,3623999930,,1670000000,192000000,2210000000,6710000,211000000,1670000000,3620000000,3620000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
6300.933952,49384.31635,201.0584647,0.64146492,30.21497463,475.5059263,20.78479271,,6300,49400,201,0.641,30.2,476,20.8,49400,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1.32394E+11,14423671672,8395464501,2.63144E+12,14423671687,14423671652,8395464501,,1.32E+11,14400000000,8400000000,2.63E+12,14400000000,14400000000,8400000000,2.63E+12,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
16422634.15,11929869.72,1000002.553,3038.569398,143125.9832,2252434.564,1640932.424,,16400000,11900000,1000000,3040,143000,2250000,1640000,16400000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
169.4580069,2718.505397,3.563596578,3.563596578,169.4580069,2718.505397,3.563596578,,169,2720,3.56,3.56,169,2720,3.56,2720,,0,1,0,0,0,1,0,2,,0,0.5,0,0,0,0.5,0
494200912.2,494200909.7,90161658642,287655340.5,4536252389,494200910.2,9320629105,,494000000,494000000,90200000000,288000000,4540000000,494000000,9320000000,90200000000,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
59416682260,6838758635,7508106873,238834702,7508106861,59416682260,6838758654,,59400000000,6840000000,7510000000,239000000,7510000000,59400000000,6840000000,59400000000,,1,0,0,0,0,1,0,2,,0.5,0,0,0,0,0.5,0
2395141564,13961531.52,152827906.7,487588.2295,15328026.04,121300944.4,15798869.02,,2400000000,14000000,153000000,488000,15300000,121000000,15800000,2400000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
67248515518,7326373098,4264399987,1.33662E+12,7326373106,7326373091,4264399987,,67200000000,7330000000,4260000000,1.34E+12,7330000000,7330000000,4260000000,1.34E+12,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
2629544788,286475115.8,166746145.6,52264314073,286475117,286475115.4,166746145.6,,2630000000,286000000,167000000,52300000000,286000000,286000000,167000000,52300000000,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
7745618596,7745618558,1.41311E+12,4508426643,71096754525,7745618582,1.46082E+11,,7750000000,7750000000,1.41E+12,4510000000,71100000000,7750000000,1.46E+11,1.41E+12,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
244428.1236,1915734.377,7799.533155,24.88394066,1172.110294,18445.99898,806.2912429,,244000,1920000,7800,24.9,1170,18400,806,1920000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
536225455.5,58418951.43,34003424.58,10657911501,58418951.51,58418951.25,34003424.58,,536000000,58400000,34000000,10700000000,58400000,58400000,34000000,10700000000,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
19.22241144,301.8514851,0.408526605,0.00129966,0.08274505,1.996711695,0.408526605,,19.2,302,0.409,0.0013,0.0827,2,0.409,302,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
89467.63863,701213.2174,2854.850757,9.108229357,429.0256732,6751.759768,295.1255056,,89500,701000,2850,9.11,429,6750,295,701000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
14771.45307,78236.01755,6870.199486,19.92692084,938.6193838,14771.45306,1553879.243,,14800,78200,6870,19.9,939,14800,1550000,1550000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
169685049.2,989111.9674,10827172.5,34543.44163,1085921.974,8593628.473,1119279.089,,170000000,989000,10800000,34500,1090000,8590000,1120000,170000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
23695.44247,187517.9192,753.7577775,236255.1356,3702625.438,21582.99227,753.7577775,,23700,188000,754,236000,3700000,21600,754,3700000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
30765830.45,179337.2544,1963089.588,6263.119067,196890.0116,1558122.636,202938.0362,,30800000,179000,1960000,6260,197000,1560000,203000,30800000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
13082.0175,315680.726,205.4767147,13082.01751,315680.726,3476156.126,205.4767147,,13100,316000,205,13100,316000,3480000,205,3480000,,0,0,0,0,0,1,0,1,,0,0,0,0,0,1,0
8221293.794,47922.81447,524579.8995,1673.640569,52613.25996,416363.9955,54229.42633,,8220000,47900,525000,1670,52600,416000,54200,8220000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
4418447655,4418447638,40556772641,2571808428,40556772236,4418447655,4418447679,,4420000000,4420000000,40600000000,2570000000,40600000000,4420000000,4420000000,40600000000,,0,0,1,0,1,0,0,2,,0,0,0.5,0,0.5,0,0
454774148.5,2650926.237,29017984.65,92580.13189,2910387.467,23031846.85,2999788.119,,455000000,2650000,29000000,92600,2910000,23000000,3000000,455000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
79421.85618,622478.2073,2534.296755,8.085521123,380.8529635,5993.645316,261.9876397,,79400,622000,2530,8.09,381,5990,262,622000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
327724613.6,1910341.167,20911276.16,66716.16682,2097317.122,16597476.21,2161742.055,,328000000,1910000,20900000,66700,2100000,16600000,2160000,328000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
2.70893E+11,29512377413,17178019748,5.38422E+12,29512377448,29512377366,17178019748,,2.71E+11,29500000000,17200000000,5.38E+12,29500000000,29500000000,17200000000,5.38E+12,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
3359156886,19580878.03,214339278.7,683836.5562,21497369.92,170123097.8,22157721.47,,3360000000,19600000,214000000,684000,21500000,170000000,22200000,3360000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
27690713.81,219135179.4,880848.329,276089942.5,4326922424,25222084.88,880848.329,,27700000,219000000,881000,276000000,4330000000,25200000,881000,4330000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
8755878.082,137794983.1,185887.5838,8755878.098,137794983.1,729821952.5,185887.5838,,8760000,138000000,186000,8760000,138000000,730000000,186000,730000000,,0,0,0,0,0,1,0,1,,0,0,0,0,0,1,0
73598184821,8018136271,4667048722,1.46282E+12,8018136279,8018136262,4667048722,,73600000000,8020000000,4670000000,1.46E+12,8020000000,8020000000,4670000000,1.46E+12,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
8113386.271,64206663.95,258088.787,80894424.16,1267789383,7390077.386,258088.787,,8110000,64200000,258000,80900000,1270000000,7390000,258000,1270000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
5153348.088,40781897.7,163929.2538,51381397.64,805256865.3,4693926.773,163929.2538,,5150000,40800000,164000,51400000,805000000,4690000,164000,805000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
18667150.13,98869317.59,8682087.306,25182.27699,1186162.855,18667150.11,1963686103,,18700000,98900000,8680000,25200,1190000,18700000,1960000000,1960000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
4945013.278,28825.00136,315528.7518,1006.675474,31646.26819,250438.1326,32618.3714,,4950000,28800,316000,1010,31600,250000,32600,4950000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
2257691617,245963663.6,143165987.1,44873433681,245963665.6,245963663.3,143165987.1,,2260000000,246000000,143000000,44900000000,246000000,246000000,143000000,44900000000,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
2.99664E+11,2.99664E+11,2.90705E+12,2.99664E+11,2.99664E+11,2.99664E+11,2.90705E+12,,3E+11,3E+11,2.91E+12,3E+11,3E+11,3E+11,2.91E+12,2.91E+12,,0,0,1,0,0,0,1,2,,0,0,0.5,0,0,0,0.5
1129.850907,8855.340346,36.05276465,0.115024174,5.417993072,85.26526484,3.727021598,,1130,8860,36.1,0.115,5.42,85.3,3.73,8860,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1169519588,134609706.1,1547135951,4701067.953,147784724.1,1169519582,2538739057,,1170000000,135000000,1550000000,4700000,148000000,1170000000,2540000000,2540000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
383417.409,3005079.368,12234.58557,39.03370821,1838.607954,28934.95655,1264.773033,,383000,3010000,12200,39,1840,28900,1260,3010000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
4096923131,4096923112,7.4744E+11,2384661366,37605510116,4096923126,77267969778,,4100000000,4100000000,7.47E+11,2380000000,37600000000,4100000000,77300000000,7.47E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
9603.114688,75265.54909,306.4287787,0.977642558,46.04997748,724.7081112,31.67764517,,9600,75300,306,0.978,46,725,31.7,75300,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,342.5,171,108.3333333,142.8333333,98,41.5,71.83333333
,,,,,,,,,,,,,,,,,,,,,,,,,relative frequency,0.350922131,0.175204918,0.110997268,0.146345628,0.100409836,0.042520492,0.073599727
